bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publication_date,publisher
33978,ER Vets: Life in an Animal Emergency Room,Donna M. Jackson,3.91,618436634,9780618436637,eng,96,110,11/28/2005,HMH Books for Young Readers
44541,What Sappho Would Have Said,Emma Donoghue,3.62,241136822,9780241136829,eng,256,24,4/24/1997,Hamish Hamilton Ltd
1801,Reading Greek Tragedy,Simon Goldhill,4.12,521315794,9780521315791,eng,302,32,8/5/1986,Cambridge University Press
43691,The Master,Colm Toibin,3.83,743250419,9780743250412,eng,339,7299,5/3/2005,Scribner
23811,The Silence of the Lambs,Yvonne Tasker,4.27,851708714,9780851708713,eng,96,510,3/29/2002,British Film Institute
28427,The Truelove Bride,Shana Abe,3.65,055358054X,9780553580549,eng,357,377,6/1/1999,Bantam
10421,Rodinsky's Room,Rachel Lichtenstein\Iain Sinclair,3.85,1862073295,9781862073296,eng,362,199,2/1/2000,Granta UK
42694,Battle Cry,Leon Uris,4.15,006075186X,9780060751869,eng,694,8323,6/28/2005,Avon
27456,Daniel Deronda,George Eliot\Earl L. Dachslager\George Stade,3.84,1593082908,9781593082901,eng,784,206,1/30/2005,Barnes  Noble Classics
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows\Georgie Ripper,3.84,043973861X,9780439738613,en-US,65,4334,5/1/2005,Scholastic Inc.
9626,The Homecoming,Ray Bradbury\Dave McKean,4.08,60859628,9780060859626,en-US,56,806,8/30/2006,Collins Design
35499,Side Effects,Amy Goldman Koss,3.87,1596432942,9781596432949,eng,144,904,10/3/2006,Roaring Brook Press
23063,The Pleasure of the Text,Roland Barthes\Richard Miller,4.02,224011871,9780224011877,eng,80,19,2/12/1976,Jonathan Cape
35252,Frankenstein,Mary Wollstonecraft Shelley,3.79,1419542249,9781419542244,en-US,450,17,10/30/2006,Kaplan
18350,In Favor of the Sensitive Man and Other Essays,Anaïs Nin,4.02,156444453,9780156444453,eng,180,520,4/1/1976,Mariner Books
9920,In Cold Blood,Truman Capote\Bob Colacello,4.07,375507906,9780375507908,eng,343,3266,3/5/2002,Modern Library
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg\Walt Disney Company,4.32,786864028,9780786864027,eng,192,34,5/1/1998,Disney Enterprises
1067,1776,David McCullough,4.07,743226720,9780743226721,eng,386,166916,7/4/2006,Simon  Schuster
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9781567313987,eng,464,19,9/1/2000,MJF Books
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,898708257,9780898708257,eng,256,467,12/1/2001,Ignatius Press
26047,Rebellion (The MacGregors  #0.1),Nora Roberts,3.92,373285434,9780373285433,eng,395,6650,11/21/2006,Silhouette
14081,Utena: Revolutionary Girl 01,Chiho Saito,3.83,3551768617,9783551768612,ger,192,14,2/1/2003,Carlsen
4935,The Brothers Karamazov,Fyodor Dostoyevsky\David McDuff,4.32,140449248,9780140449242,eng,1013,1673,2/27/2003,Penguin Books Ltd
15587,Bacacay,Witold Gombrowicz\Bill Johnston,3.94,097639507X,9780976395072,eng,275,491,5/1/2006,Archipelago Books
19041,Big Red Tub,Julia Jarman\Adrian    Reynolds,4.03,439672325,9780439672320,eng,32,241,12/1/2004,Orchard
23617,Roverandom,J.R.R. Tolkien\Christina Scull\Wayne G. Hammond,3.87,7149115,9780007149117,eng,116,8775,9/2/2002,HarperCollins Publishers
13783,Tramps Like Us  Volume 8,Yayoi Ogawa,4.3,1595324380,9781595324382,en-US,192,611,2/7/2006,TokyoPop
9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,3.93,792274571,9780792274575,eng,320,542,11/1/2004,National Geographic Society
17845,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,3.72,743464796,9780743464796,eng,288,183,9/14/2004,Washington Square Press
33768,Behaving Like Adults,Anna Maxted,3.54,60096683,9780060096687,eng,400,2729,8/3/2004,William Morrow Paperbacks
7549,Jimmy Corrigan: El Chico mAs Listo del Mundo,Chris Ware,4.09,1594972079,9781594972072,spa,380,12,7/25/2006,Public Square Books
21194,The Stranger,Caroline B. Cooney,3.53,590456806,9780590456807,eng,198,55,11/1/1993,Scholastic
38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal\Kate William,3.58,553570684,9780553570687,eng,199,251,8/11/1997,Bantam
40894,Ports of Call,Jack Vance,3.55,312864744,9780312864743,eng,300,409,1/15/1999,Tor Books
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,037572740X,9780375727405,eng,688,5642,6/11/2002,Vintage
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,1566918081,9781566918084,eng,808,3569,9/12/2017,Avalon Travel
3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,142003255,9780142003251,eng,326,14108,9/2/2003,Penguin Books
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson\Sandler\David McCallum,4.01,61098019,9780061098017,eng,544,2076,3/1/2000,HarperTorch
39022,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,898706831,9780898706833,eng,350,11,11/1/1998,Ignatius Press
27747,Death of a Perfect Wife (Hamish Macbeth  #4),M.C. Beaton,3.81,446614734,9780446614733,eng,175,4958,7/1/2006,Grand Central Publishing
40314,Love Overboard,Janet Evanovich,3.65,60598840,9780060598846,eng,244,11448,2/1/2005,HarperTorch
24765,Specials (Uglies  #3),Scott Westerfeld,3.77,689865406,9780689865404,eng,384,151825,5/9/2006,Simon Pulse
24137,Catherine  Called Birdy,Karen Cushman,3.71,60739428,9780060739423,eng,224,33557,6/1/2004,HarperTrophy
5171,Drowning Ruth,Christina Schwarz,3.74,345439104,9780345439109,eng,368,74161,7/31/2001,Ballantine Books
36085,Everything Bad is Good for You,Steven Johnson,3.5,1594481946,9781594481949,en-US,254,4027,5/2/2006,Riverhead Books
5330,The Annotated Christmas Carol,Charles Dickens\Michael Patrick Hearn\John Leech,4.05,393051587,9780393051582,eng,266,276,11/17/2004,W. W. Norton  Company
22482,Final Fantasy Origins - Official Strategy Guide,Casey Loe\Laura Parkinson,3.96,744002532,9780744002539,eng,256,25,4/9/2003,Bradygames
45179,The Railway Children,E. Nesbit,4.01,140621628,9780140621624,en-GB,212,177,4/1/1995,Penguin Books  Limited (UK)
14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533,18,12/1/1984,Charnwood
10581,The Mist,Stephen King\ZBS Foundation,3.95,671874756,9780671874759,eng,2,168,9/1/1993,Simon & Schuster Audio
41486,Santa Cruise: A Holiday Mystery at Sea,Mary Higgins Clark\Carol Higgins Clark,3.41,1416535527,9781416535522,eng,261,4844,11/14/2006,Scribner
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,743264738,9780743264730,eng,675,113315,4/10/2007,Simon  Schuster
8230,Winter on the Farm,Laura Ingalls Wilder\Renee Graef\Jody Wheeler,4.15,006440692X,9780064406925,eng,32,424,9/6/1997,Winter on the Farm (My First Little House)
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,006056668X,9780060566685,eng,321,35450,6/15/2004,Harper
38747,Roughing It,Mark Twain\Henry B. Wonham,3.89,743436504,9780743436502,eng,560,5846,4/29/2003,Pocket Books
20657,Some Ether,Nick Flynn,4.16,1555973035,9781555973032,eng,85,1683,5/1/2000,Graywolf Press
31823,A History of Philosophy 1: Greece and Rome,Frederick Charles Copleston,4.1,826468950,9780826468956,en-GB,544,20,6/1/2003,Bloomsbury Academic
29581,Foundation and Empire (Foundation #2),Isaac Asimov,4.22,553803727,9780553803723,eng,256,126226,6/1/2004,Spectra Books
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford\James Lee Burke,3.9,1400032490,9781400032495,eng,244,821,8/10/2004,Vintage Crime/Black Lizard
4940,The Brothers Karamazov,Fyodor Dostoyevsky\Constance Garnett\Maire Jaanus,4.32,159308045X,9781593080457,eng,720,1089,7/25/2004,Barnes  Noble Classics
32929,Goodnight Moon,Margaret Wise Brown\Clement Hurd,4.28,60775858,9780060775858,eng,32,276426,1/23/2007,HarperCollins
22311,All Families Are Psychotic,Douglas Coupland,3.67,7117531,9780007117536,eng,279,361,7/1/2002,Harper Perennial
15534,Question Quest (Xanth #14),Piers Anthony,3.71,380759489,9780380759484,en-US,368,6894,10/1/1991,Avon
29484,Strange Candy (Anita Blake  Vampire Hunter #0.5),Laurell K. Hamilton,3.76,425212017,9780425212011,en-US,257,15360,10/3/2006,Berkley Publishing Group
32137,Summer of the Dragon,Elizabeth Peters,3.92,380731223,9780380731220,eng,352,2419,3/6/2001,HarperCollins
41128,The Wild Shore (Three Californias Triptych  #1),Kim Stanley Robinson,3.75,312890362,9780312890360,eng,384,2457,3/15/1995,Orb Books
36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta,3.8,1416520392,9781416520399,en-US,336,919,4/24/2007,Gallery Books
12142,Seven Plays,Sam Shepard\Richard Gilman,4.18,553346113,9780553346114,eng,336,4967,5/1/1984,Dial Press Trade Paperback
8917,Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,486215318,9780486215310,eng,320,60,11/24/2011,Dover Publications
39339,Beat That! Cookbook,Ann Hodgman,4.31,395971780,9780395971789,eng,208,34,10/7/1999,Rux Martin/Houghton Mifflin Harcourt
10090,Mountain of Black Glass (Otherland  #3),Tad Williams,4.05,886779065,9780886779061,eng,749,13265,9/12/2000,Daw Books
21353,Odd Thomas (Odd Thomas #1),Dean Koontz\David Baker,3.97,739301764,9780739301760,eng,11,106,12/9/2003,Random House Audio Publishing Group
5217,One Hundred Years of Solitude,Gabriel Garcia MArquez\Gregory Rabassa,4.07,1417735988,9781417735983,eng,417,90,2/1/2006,Turtleback Books
15098,Five Quarters of the Orange,Joanne Harris,3.85,61214604,9780061214608,eng,336,582,1/2/2007,William Morrow Paperbacks
45431,Half Moon Investigations,Eoin Colfer,3.77,786849606,9780786849604,en-US,304,279,4/1/2007,Disney-Hyperion
40067,Thunderstruck,Erik Larson,3.7,1400080665,9781400080663,eng,463,30574,10/24/2006,Crown Publishing Group (NY)
2873,The Virgin Blue,Tracy Chevalier,3.66,452284449,9780452284449,eng,304,26029,6/24/2003,Penguin Books
45313,After the Quake,Haruki Murakami\Jay Rubin,3.78,375413901,9780375413902,eng,182,564,8/13/2002,Alfred A. Knopf
17724,The Awakening,Kate Chopin\Margo Culley,3.65,393960579,9780393960570,eng,336,937,9/17/1993,W. W. Norton & Company
21799,Hype and Glory,William Goldman\P. Gethers,3.67,679734783,9780679734789,eng,306,129,3/13/1991,Villard
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,571204155,9780571204151,eng,225,39,5/20/2002,Gardners Books
10079,Mary Queen of Scots,Antonia Fraser,4.05,038531129X,9780385311298,eng,568,12235,9/1/1993,Delta
931,Memoirs of a Geisha,Arthur Golden,4.11,99498189,9780099498186,en-US,497,2122,12/1/2005,Vintage
34612,Texas Hold'em for Dummies,Mark Harlan,3.82,047004604X,9780470046043,eng,267,103,10/1/2006,Wiley Publishing
17214,Starship Troopers,Robert A. Heinlein,4.01,441783589,9780441783588,eng,335,164740,5/15/1987,Ace Book
19909,Master of the Night (Mageverse #1),Angela Knight,3.88,425198804,9780425198803,eng,296,4637,10/5/2004,Berkley Sensation
11619,The Poems of Emily Dickinson,Emily Dickinson\R.W. Franklin,4.25,674018249,9780674018242,eng,690,475,10/1/2005,Belknap Press
43287,Year's Happy Ending,Betty Neels,3.97,373511620,9780373511624,eng,216,134,9/24/2001,Harlequin Readers' Choice
11045,The Spectator Bird,Wallace Stegner,3.99,140139400,9780140139402,eng,214,4808,11/1/1990,Penguin
44644,Principle-Centered Leadership,Stephen R. Covey,4.1,671792806,9780671792800,eng,336,15003,10/1/1992,Free Press
11643,Te Kaihau: The Windeater,Keri Hulme,3.72,807611689,9780807611685,eng,239,165,2/1/1987,George Braziller
38670,Pedro PAramo,Juan Rulfo,4.05,351801434X,9783518014349,ger,132,450,4/1/1999,Suhrkamp
14947,The Diary of Virginia Woolf  Volume Two: 1920-1924,Virginia Woolf\Anne Olivier Bell\Andrew McNeillie,4.37,156260379,9780156260374,eng,384,383,9/17/1980,Mariner Books
6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset\Tiina Nunnally,4.02,141180412,9780141180410,eng,305,3831,12/1/1997,Penguin Classics
35308,Dirt (Stone Barrington  #2),Stuart Woods,3.89,61094234,9780061094231,en-US,448,6279,8/7/1997,HarperTorch
43958,Apologia Pro Vita Sua (A Defense of One's Life),John Henry Newman,4.12,486442136,9780486442136,eng,336,894,6/17/2005,Dover Publications
27523,Left Behind (Left Behind  #1),Tim LaHaye\Jerry B. Jenkins,3.83,842342702,9780842342704,eng,342,189090,9/1/2000,Tyndale House Publishers
33724,Can You Keep a Secret?,Sophie Kinsella,3.84,440241901,9780440241904,eng,374,333613,12/27/2005,Dell Publishing Company
34505,A Tourist Guide to Lancre,Terry Pratchett\Stephen Briggs\Paul Kidby,4.06,552146080,9780552146081,eng,32,1640,5/1/1998,Transworld Publishers
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,60586370,9780060586379,en-US,848,11330,8/31/2004,Harper Perennial
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,395511682,9780395511688,eng,48,0,4/24/1989,Houghton Mifflin
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,865165467,9780865165465,eng,384,11,2/21/2003,Bolchazy-Carducci Publishers
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,394757688,9780394757681,eng,379,26389,8/12/1988,Vintage Crime/Black Lizard
12080,Wittgenstein's Vienna,Allan Janik\Stephen Toulmin,4.06,1566631327,9781566631327,eng,315,285,9/1/1996,Ivan R. Dee Publisher
1849,Wild Fire (John Corey  #4),Nelson DeMille,4.01,044657967X,9780446579674,eng,519,20909,11/6/2006,Warner Books (NY)
35432,Wookiee Cookies: A Star Wars Cookbook,Robin  Davis\Frankie Frankeny,3.93,811821846,9780811821841,eng,132,952,9/1/1998,Chronicle Books
1303,The 48 Laws of Power,Robert Greene\Joost Elffers,4.18,140280197,9780140280197,eng,452,60946,9/1/2000,Penguin (Business)
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott\James Bernardin,3.71,60004509,9780060004507,eng,32,659,8/1/2005,HarperCollins Publishers
24980,Lincoln's Dreams,Connie Willis,3.52,553270257,9780553270259,eng,245,3542,6/1/1992,Bantam Doubleday Dell Publishing Company Inc.
10200,Venac sonetnih venaca; Puzeva srma,Dobrica Eric,0,8644101277,9788644101277,srp,222,0,1/1/1996,"Izdavacka agencija ""Draganic"""
19117,Fathers and Sons,Ivan Turgenev\George Reavy\Jane Costlow,3.96,451529693,9780451529695,eng,244,49911,2/1/2005,Signet Book
8809,The Wanting Seed,Anthony Burgess,3.71,393315088,9780393315080,en-US,288,5423,12/17/1996,W. W. Norton  Company
26979,Novels and Stories,Zora Neale Hurston\Cheryl A. Wall,4.37,940450836,9780940450837,eng,1054,564,2/1/1995,Library of America
18826,House of Meetings,Martin Amis,3.41,1400044553,9781400044559,eng,241,1917,1/16/2007,Alfred A. Knopf
9409,The Sari Shop,Rupa Bajwa,3.44,039332690X,9780393326901,eng,224,1858,6/17/2005,W. W. Norton  Company
31271,The Matlock Paper,Robert Ludlum,3.88,752858637,9780752858630,eng,352,12533,8/24/2005,Orion Books
17511,The Mystery of the Missing Cat,Gertrude Chandler Warner\Charles Tang,3.82,785759379,9780785759379,eng,119,5,1/1/1994,Turtleback Books
30786,Verserade tankar,Lennart Hellsing\Fibben Hald,3,9177129334,9789177129332,swe,128,1,9/1/1999,Alfabeta Bokförlag
28926,The Unconsoled,Kazuo Ishiguro,3.54,679735879,9780679735878,eng,535,587,10/1/1996,Vintage International
27579,Boy  Were  We Wrong About Dinosaurs!,Kathleen V. Kudlinski\S.D. Schindler,3.93,525469788,9780525469780,en-US,32,254,9/22/2005,Dutton Books for Young Readers
7340,The Maps of Tolkien's Middle-earth,Brian Sibley\John  Howe\J.R.R. Tolkien,4.14,061839110X,9780618391103,eng,80,7649,10/2/2003,Houghton Mifflin Harcourt
32590,Pan,Knut Hamsun\Sverre Lyngstad,3.9,141180676,9780141180670,eng,181,5833,9/1/1998,Penguin Classics
1946,Little Women  Little Men  Jo's Boys,Louisa May Alcott\Elaine Showalter,4.33,1931082731,9781931082730,eng,1064,3124,2/17/2005,Library of America
38640,The Secret Garden Coloring Book,Brian Doherty\Frances Hodgson Burnett\Thea Kliros,4.25,486276805,9780486276809,eng,48,4,7/16/2014,Dover Publications
28768,Eden,Stanislaw Lem\Marc E. Heine,3.91,156278065,9780156278065,en-US,276,3439,10/31/1991,Mariner Books
21686,Shutter Island,Dennis Lehane,4.09,038073186X,9780380731862,eng,369,134985,4/27/2004,HarperTorch
11734,The Human Stain (The American Trilogy  #3),Philip Roth,3.88,99282194,9780099282198,eng,384,25422,4/5/2001,Vintage
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel\J.R.R. Tolkien,3.98,395291305,9780395291306,eng,207,4685,5/28/1980,Houghton Mifflin Company
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.66,044024191X,9780440241911,eng,388,76205,11/28/2006,Dell Publishing Company
3531,The Tutor's First Love,George MacDonald\Michael R. Phillips,4.08,087123596X,9780871235961,eng,238,364,7/1/2000,Bethany House Publishers
30361,Not Even for Love,Erin St. Claire\Sandra Brown,3.49,044661291X,9780446612913,eng,208,1705,4/1/2004,Grand Central Publishing
44906,Black Hawk Down: A Story of Modern War,Mark Bowden,4.28,451205146,9780451205148,eng,496,368,1/1/2002,Signet
2257,Secret of the Peaceful Warrior,Dan Millman\Robert D. San Souci\T. Taylor Bruce,4.15,915811235,9780915811236,en-US,32,156,12/28/1992,HJ Kramer
32129,Spiritual Midwifery,Ina May Gaskin,4.38,1570671044,9781570671043,eng,482,5166,1/1/2002,Book Publishing Company (TN)
20509,The Changing Status of the Artist,Emma Barker\Nick Webb\Kim W. Woods,3.93,300077424,9780300077421,eng,260,8,3/1/1999,Yale University Press
24614,The Handbook (The Encheiridion),Epictetus\Nicholas P. White,4.23,915145693,9780915145690,eng,35,708,6/1/1983,Hackett Publishing Company  Inc.
24284,Les Miserables,Victor Hugo\Charles E. Wilbour\Peter Washington,4.17,375403175,9780375403170,eng,1480,8004,3/31/1998,Everyman's Library
6553,The Manhattan Hunt Club,John Saul,3.98,345490649,9780345490643,eng,384,4889,3/28/2006,Ballantine Books
43828,The Unauthorized Anne Rice Companion,George Beahm,3.68,836210360,9780836210361,eng,246,97,5/1/1996,Andrews and McMeel
24298,The Story of Avis,Elizabeth Stuart Phelps\Carol Phillips,3.55,813510996,9780813510996,eng,250,180,6/1/1985,Rutgers University Press
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil\Barbara Weiden Boyd,4.35,086516584X,9780865165847,eng,161,69,1/1/2001,Bolchazy-Carducci Publishers
205,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,4.11,006078671X,9780060786717,eng,352,3086,1/3/2006,William Morrow
42149,Baby Proof,Emily Giffin,3.72,312348649,9780312348649,eng,340,140762,6/13/2006,St. Martin's Press
12589,The Golden Apples,Eudora Welty,3.88,015636090X,9780156360906,eng,288,830,9/14/1956,Mariner Books
22418,Transmetropolitan  Vol. 3: Year of the Bastard,Warren Ellis\Darick Robertson\Rodney Ramos,4.41,1563895684,9781563895685,eng,144,13360,9/1/1999,Vertigo
22199,Year Zero,Jeff Long,3.6,1416534423,9781416534426,eng,416,2164,7/1/2006,Atria Books
5498,Adrift on the Nile,Naguib Mahfouz\Frances Liardet,3.82,385423330,9780385423335,eng,167,411,1/1/1994,Anchor Books
45623,O Sobrinho do MAgico (As Cronicas de NArnia  #1),C.S. Lewis\Pauline Baynes\Ana Falcão Bastos,4.04,9722329987,9789722329989,por,147,396,4/8/2003,Editorial Presença
24771,Evolution's Darling,Scott Westerfeld,3.51,1568581491,9781568581491,eng,290,444,4/3/2000,Running Press
40328,Full Blast (Full #4),Janet Evanovich\Charlotte Hughes,3.83,312983301,9780312983307,eng,344,12363,4/19/2004,St. Martin's Paperbacks
33333,Searching for God Knows What,Donald Miller,3.92,785263713,9780785263715,eng,246,23657,10/11/2004,Thomas Nelson
38473,Blues for Mister Charlie,James Baldwin,4.13,679761780,9780679761785,eng,144,1202,4/25/1995,Vintage
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,60733357,9780060733353,en-US,815,19320,6/14/2005,William Morrow Paperbacks
27988,Citizen X: Killer Department,Robert Cullen,4.01,804111642,9780804111645,eng,258,94,10/4/1993,Ivy Books
31670,The Jane Austen Cookbook,Maggie Black\Deirdre Le Faye,3.93,771014171,9780771014178,eng,128,275,5/10/2002,McClelland & Stewart
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,670038717,9780670038718,eng,363,20630,7/24/2007,Viking Adult
41091,Unearthly Neighbors,Chad Oliver,3.83,517552949,9780517552940,eng,208,38,9/5/1984,Random House Value Publishing
38548,Love Bites (Argeneau #2),Lynsay Sands,4.13,505525534,9780505525536,eng,373,18631,1/6/2004,Love Spell
24431,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,4.27,439968089,9780439968089,eng,453,43090,9/17/2004,Scholastic Press
45092,Agnes Grey,Anne Bronte\Fred Schwarzbach,3.68,1593083238,9781593083236,eng,224,418,10/1/2005,Barnes  Noble Classics
20567,Scenes of Clerical Life,George Eliot\Thomas A. Noble,3.78,019283780X,9780192837806,eng,310,2369,1/24/2002,Oxford University Press
11503,In the Beginning,Chaim Potok,4.08,044900113X,9780449001134,eng,416,2222,9/10/1997,Ballantine Books
45485,The Subtle Knife (His Dark Materials  #2),Philip Pullman,4.13,807210471,9780807210475,eng,8,39,1/28/2000,Listening Library
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,9780670037773,eng,514,32370,8/3/2006,Penguin Books Ltd
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace\Vera Neville,4.23,64408582,9780064408585,eng,304,2722,12/31/2000,HarperTrophy
31098,Swapping Lives,Jane Green,3.58,670034800,9780670034802,eng,410,24513,6/13/2006,Viking Adult
2367,Brave Companions: Portraits in History,David McCullough,3.98,671792768,9780671792763,eng,240,3460,11/1/1992,Simon Schuster
19496,Moonraker,Ian Fleming,3.74,141187565,9780141187563,en-GB,247,120,6/3/2004,Penguin Books  Limited (UK)
31262,The Road to Gandolfo,Robert Ludlum\Michael  Shepherd,3.64,553271091,9780553271096,eng,320,5141,2/1/1992,Bantam
6903,My Sister's Keeper,Mavis Applewater,3.86,097441218X,9780974412184,eng,252,89,3/9/2004,Limitless Corporation
5427,Orientalism,Edward W. Said,4.08,141187425,9780141187426,eng,396,873,8/28/2003,Penguin Classics
1241,A Million Little Pieces,James Frey,3.65,307276902,9780307276902,eng,515,206011,9/22/2005,Anchor Books
14927,Emma,Jane Austen,4,1587263963,9781587263965,en-US,424,83,7/14/2006,Ann Arbor Media
11346,Sula,Toni Morrison,3.93,452283868,9780452283862,eng,174,47998,4/5/2002,Plume Books
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9780440241812,eng,387,100796,12/27/2004,Dell Publishing Company
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner\Anna Fields,3.96,553584537,9780553584530,eng,451,44349,12/27/2005,Bantam
40277,Evolution (Star Trek Voyager: String Theory  #3),Heather Jarman,3.78,1416507817,9781416507819,eng,416,324,2/28/2006,Pocket Books
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,11/7/2002,Actes Sud
45119,The Breaker,Minette Walters,3.62,515128821,9780515128826,eng,384,2919,8/1/2000,Jove
40483,Story of O (Story of O #1),Pauline Reage\Sabine d'Estree,3.32,345301110,9780345301116,eng,199,12840,5/12/1981,Ballantine Books
25817,The Ring  Volume 1,Misao Inagaki\Hiroshi Takahashi,3.63,1593070543,9781593070540,eng,304,389,11/25/2003,Dark Horse Manga
28963,Dans les coulisses du musee,Kate Atkinson\Jean Bourdier,3.96,2253144908,9782253144908,fre,410,45,9/23/1998,Le Livre de Poche
25956,Essential McLuhan,Marshall McLuhan\Eric McLuhan\Frank Zingrone,4.05,415162459,9780415162456,eng,416,8,6/7/1997,Routledge
32843,Around the World in Eighty Days,Jules Verne\George M. Towle\Bruce Sterling,3.93,812968565,9780812968569,eng,211,778,12/30/2003,Modern Library
40260,The Great Ape Project: Equality Beyond Humanity,Paola Cavalieri\Peter Singer,4.05,031211818X,9780312118181,en-US,312,86,12/15/1994,St. Martin's Griffin
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,4.22,679601708,9780679601708,eng,368,271,1/30/2000,Modern Library
16130,Alexander Hamilton,Ron Chernow,4.23,143034758,9780143034759,eng,818,97099,3/29/2005,Penguin Books
21173,Sarah Bernhardt,Elizabeth Silverthorne\Betty McCollum,4.25,791074587,9780791074589,eng,136,4,1/1/2004,Chelsea House Publishers
36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell,3.8,373772521,9780373772520,eng,384,1101,12/26/2006,Harlequin
42885,Motel Blues,Bill Bryson\David B. Ellis,3.83,2228897353,9782228897358,fre,399,17,4/15/2003,Payot
4329,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams\Sandy Petersen,3.97,1568821573,9781568821573,eng,260,98,2/2/2008,Chaosium
43101,On the Edge of the New Century,Eric Hobsbawm\Allan Cameron\Antonio Polito,3.71,1565846710,9781565846715,eng,192,82,5/1/2001,New Press
17986,Teleny or the Reverse of the Medal,Oscar Wilde,3.67,1595690360,9781595690364,eng,138,985,3/7/2006,MONDIAL
13867,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.17,553267604,9780553267600,eng,336,614,12/1/1993,Spectra
37785,Lithium for Medea,Kate Braverman\Rick Moody,3.95,1583224718,9781583224717,eng,362,344,3/5/2002,Seven Stories Press
23292,Dubliners: Text  Criticism  and Notes,James Joyce\Robert Scholes\A. Walton Litz,3.85,140247742,9780140247749,eng,492,331,8/1/1996,Penguin Books
6543,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,425214761,9780425214763,en-US,289,10084,4/3/2007,Berkley Books
29718,The Confusions of Young Törless,Robert Musil\Shaun Whiteside\J.M. Coetzee,3.73,142180009,9780142180006,eng,176,4374,9/27/2001,Penguin
20097,The Sea,John Banville\John      Lee,3.51,739333771,9780739333778,eng,0,42,8/15/2006,Random House Audio
12528,An American Childhood,Annie Dillard,3.91,60915188,9780060915186,eng,255,7102,10/15/2013,Harper Perennial
16059,The Dive From Clausen's Pier,Ann Packer,3.42,375727132,9780375727139,eng,432,19844,4/8/2003,Vintage
26999,Something Rotten (Thursday Next  #4),Jasper Fforde,4.16,014303541X,9780143035411,eng,385,27382,7/26/2005,Penguin Books
5787,The Aleph and Other Stories,Jorge Luis Borges\Andrew Hurley,4.38,142437883,9780142437889,eng,210,20259,7/27/2004,Penguin Classics
15096,Five Quarters of the Orange,Joanne Harris,3.85,60958022,9780060958022,eng,307,26258,6/4/2002,Harper Perennial
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,en-US,532,367,4/1/2004,Large Print Press
19510,Essays and Aphorisms,Arthur Schopenhauer\R.J. Hollingdale,4.17,140442278,9780140442274,eng,240,6222,8/26/1976,Penguin Classics
277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,5/6/1999,Brookline Books
